HouseholdID	CountryID	MPAID	SettlementID	InterviewYear	YearsResident	TimeMarket	PaternalEthnicity	Religion	PrimaryLivelihood	SecondaryLivelihood	TertiaryLivelihood	FreqFish	FreqSaleFish	PercentIncomeFish	FreqEatFish	PercentProteinFish	MajorFishTechnique	EconomicStatusTrend	EconomicStatusReason	EconomicStatusReasonEnglish	AssetCar	AssetTruck	AssetCarTruck	AssetBicycle	AssetMotorcycle	AssetBoatNoMotor	AssetBoatOutboard	AssetBoatInboard	AssetLandlinePhone	AssetCellPhone	AssetPhoneCombined	AssetTV	AssetRadio	AssetStereo	AssetCD	AssetDVD	AssetEntertain	AssetSatellite	AssetGenerator	CookingFuel	HouseholdDeath	HouseholdBirth	FSNotEnough	FSDidNotLast	FSBalancedDiet	FSAdultSkip	FSFreqAdultSkip	FSEatLess	FSHungry	FSChildPortion	FSLowCostFood	FSChildSkip	FSFreqChildSkip	FSNoMealChild	RightsAccess	RightsHarvest	RightsManage	RightsExclude	RightsTransfer	SocialConflict	MarineGroup	NumberMarineGroup	OtherGroup	NumberOtherGroup	VoteDistrict	VoteNational	NumLocalThreat	NumGlobalThreat	NumLocalAction	NumGlobalAction	PlaceHappy	PlaceFavourite	PlaceMiss	PlaceBest	PlaceFishHere	PlaceBeMyself
1910	360	5	77	2012	30	4	BIAK RAJA AMPAT	1	996	3	998	5	1	1	5	5	1	3	KARENA PENDAPATAN DALAM KELUARGA JUGA TIDAK MENENTU ITU DARI BAPA PUNYA GAJI SAJA		0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	2	2	2	0	994	0	0	1	2	0	994	3	1	1	1	1	0	4	0		1		1	1	3	0	2	0	4	4	5	4	5	4
1911	360	5	77	2012	32	4	BIAK RAJA AMPAT	1	996	998	998	994	994	994	994	994	994	3	KARENA PENDAPATAN DALAM KELUARGA MASIH SAMA SAJA TIDAK ADA PERUBAHAN		0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	4	1	1	3	0	0	3	3	2	0	994	0	0	998	998	998	998	998	1	0	1	1	0	3	0		1		1	1	2	0	2	0	4	4	4	4	3	4
1912	360	5	77	2012	13	2	KEY	1	3	996	998	5	4	4	4	4	1	4	KARENA HASIL DARI MATA PENCARIAN DARI KIOS DAN HASIL TANGKAP SEMAKIN BANYAK		0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	2	1	0	3	0	0	2	3	2	0	994	0	0	0	2	0	994	3	1	1	0	0	0	3	0		1		1	1	2	0	1	0	4	4	4	4	3	4
1913	360	5	77	2012	53	6	BIAK RAJA AMPAT	7	1	3	998	3	1	1	1	1	1	2	KARENA PENDAPATAN DALAM KELUARGA AGAK SEDIKIT MENURUN		0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	2	3	2	0	994	0	0	0	2	0	994	3	1	1	1	1	0	3	0		0		1	1	6	1	3	2	5	5	4	4	4	4
1914	360	5	77	2012	44	4	BIAK RAJA AMPAT	1	996	3	998	3	1	1	4	4	1	3	KARENA PENDAPATAN DALAM KELUARGA TIDAK MENENTU		0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0	2	3	2	1	3	0	0	1	2	0	994	3	1	1	1	1	0	3	0		1		1	1	3	0	1	0	5	5	4	4	5	4
1915	360	5	77	2012	5	5	BIAK RAJA AMPAT	1	3	998	998	4	4	5	2	4	1	2	KARNA HASIL DARI MATA PENCARIAN SEMAKIN HARI SEMAKIN KURANG TIDAK SEPERTI DULU LAGI		0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	3	1	1	1	2	2	1	1	1	0	1	2	0	994	3	1	1	1	1	0	5	0		1		1	1	3	2	2	1	4	4	5	4	4	4
1916	360	5	77	2012	27	4	BIAK	1	1	3	998	4	4	2	4	4	1	3	KARENA PENDAPATAN DARI HASIL KEBUN DAN MELAUT TIDAK MENENTU		0	0	0	0	0	0	0	0	2	0	2	1	0	1	1	1	3	0	0	3	0	1	2	3	2	1	3	0	0	1	2	0	994	3	1	1	1	1	0	3	0		1		1	1	3	3	1	1	4	4	5	4	5	4
1917	360	5	77	2012	44	3	BIAK RAJA AMPAT	1	996	998	998	994	994	994	994	994	994	3	KARENA PENDAPATAN MASIH TERBATAS JADI TIDAK ADA PERUBAHAN DI DALAM KELUARGA ITU DI LIHAT JUGA DARI GAJI YANG YANG DIBERIKAN DARI PERUSAHAAN SIPUT TEMPAT BAPA KERJA		0	0	0	0	0	1	1	0	1	0	1	1	0	1	1	1	3	1	1	3	0	0	1	3	2	1	2	1	0	1	2	0	994	3	1	0	0	0	0	3	0		1		1	1	4	0	1	0	3	4	3	3	2	3
1918	360	5	77	2012	2	4	BUTON	2	996	998	998	994	994	994	994	994	994	3	BELUM ADA PERUBAHAN KARENA BARU 1 TAHUN LEBIH BUKA USAHA		0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	3	2	0	994	0	0	998	998	998	998	998	1	0	0	0	0	3	0		0		0	0	0	0	0	0	4	4	4	4	998	4
1919	360	5	77	2012	2	2	BUTON	2	996	996	998	994	994	994	994	994	994	4	ADA PENINGKATAN KARENA ADA USAHA DAN PENDAPATAN YANG SEDIKIT MENINGKAT		0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	1	0	0	3	0	0	3	3	2	0	994	0	0	0	2	0	994	3	1	0	0	0	0	3	0		0		1	1	3	2	2	1	4	4	4	4	4	4
1920	360	5	77	2012	42	3	BIAK RAJA AMPAT	1	3	996	998	4	3	4	5	4	1	4	KARNA UNTUK PENGHASILAN DALAM TAHUN INI MULAI MEMBAIK BAPA BARU SEMBUH DARI SAKIT		0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	2	0	0	3	0	0	2	3	2	0	994	0	0	1	2	0	994	3	1	1	0	0	0	3	0		1		1	1	2	1	1	1	4	4	4	4	3	4
1921	360	5	77	2012	54	2	KAFDARUN	1	996	3	998	3	1	1	4	4	1	3	GAJI YANG TIDAK MENCUKUPI DAN TANGGUNGAN BUAT ANAK JADI TIDAK ADA PERUBAHAN		0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	2	3	2	0	994	1	1	0	2	0	4	3	1	0	0	0	0	3	0		1		1	1	3	1	2	1	4	4	4	4	4	4
1922	360	5	77	2012	5	2	BIAK RAJA AMPAT	7	996	1	3	1	1	1	4	4	1	3	KARNA BAPA SUDAH TUA JADI MAU MENCARI UNTUK DAPAT HASIL YANG LEBIH JUGA SUDAH TIDAK BISA JADI HANYA MENGHARAPKAN DARI ANAK-ANAK YANG KERJA DI PERUSAHAAN SAJA.		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	2	3	2	1	2	1	0	1	2	0	994	3	1	1	1	1	0	3	0		0		1	1	2	1	2	1	4	4	4	4	4	4
1923	360	5	77	2012	60	2	BIAK RAJA AMPAT	1	1	996	3	3	1	1	4	4	1	3	KARENA PAENDAPATAN DALAM KELUARGA TIDAK MENENTU JADI TIDAK ADA PERUBAHAN DAN MAMA JUGA HANYA MENGHARAPKAN DARI ANAK-ANAK DAN MENANTU YANG KERJA DI PERUSAHAAN		0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	4	0	0	3	0	0	2	3	2	1	2	1	0	1	2	0	994	3	1	1	1	1	0	3	0		1		1	1	3	0	1	0	4	4	4	4	4	4
1924	360	5	77	2012	28	6	BIAK RAJA AMPAT	7	3	1	998	444			4	4	1	4	KARENA HASIL TANGKAPAN UNTUK TAHUN INI BAIK JADI PENDAPATAN DALAM KELUARGA JUGA MENINGKAT		0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	2	2	1	0	994	995	995	1	1	1		1	0	995	995	0	994		0		1		1	1	2	2	2	2	4	5	4	4	4	4
1925	360	5	77	2012	20	4	BIAK	1	3	1	998	5	3	4	4	4	1	4	DARI HASIL MELAUT YANG SEMAKIN MEMBAIK DAN ADA KEGIATAN ATAU KERJAAN TAMBAHAN		0	0	0	0	0	1	2	0	3	0	3	1	1	1	3	2	7	1	1	3	0	0	2	2	2	0	994	0	0	998	998	998	998	998	1	1	1	1	0	4	0		1		1	1	2	2	1	1	4	4	4	4	4	4
1926	360	5	77	2012	14	3	BIAK	1	996	1	996	994	994	994	994	994	994	3	TIDAK ADA PERUBAHAN KARENA MAMA DAN ANAK SAJA YANG SERING KERJA SEDANGKAN BAPA JARANG KERJA KARENA FATOR USIA		0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	1	1	2	0	994	1	0	0	2	0	994	3	1	0	0	0	0	3	0		1		1	1	2	0	2	0	4	4	4	4	4	4
1927	360	5	77	2012	35	4	KAFDARUN	1	3	1	998	4	3	4	4	4	1	4	HASIL PENDAPATAN YANG MENINGKAT		0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	3	0	0	1	1	2	0	3	1	0	0	2	0	994	3	1	1	0	0	0	3	0		1		1	1	2	1	1	0	5	4	4	4	4	4
1928	360	5	77	2012	1	4	BIAK	1	7	998	998	994	994	994	994	994	994	4	MENJADI LEBIH BAIK		0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	2	0	0	3	3	2	0	994	0	0	998	998	998	998	998	1	0	0	0	0	3	0		0		1	1	3	2	3	1	5	5	5	4	998	5
1929	360	5	77	2012	4	3	BIAK	1	7	1	998	994	994	994	994	994	994	3	HASIL YANG SELALU SAMA BEGITUPUN GAJI. JADI HASIL CUMA BGTU-BGTU SAJA DARI DULU		0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	2	0	0	3	0	0	3	3	2	0	994	0	0	998	998	998	998	998	1	0	1	1	0	3	0		1		1	1	4	2	3	1	4	4	4	4	4	4
1930	360	5	77	2012	3	3	BIAK	1	1	3	998				4	4	1	4	DARI PENGHASILAN YANG AGAK MENINGKAT		0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	2	0	994	1	1	0	2	0	994	3	1	1	0	0	0	3	0		0		1	1	2	1	1	1	4	4	4	4	4	4
1931	360	5	77	2012	9	3	KAFDARUN	1	996	1	998	994	994	994	994	994	994	4	SEDIKIT MEMBAIK KARENA ADA HASIL YANG SEDIKIT MENINGKAT		0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	2	1	0	3	0	0	2	2	2	0	994	0	0	0	2	0	994	3	1	0	0	0	0	3	0		1		1	1	3	0	1	0	4	4	4	4	4	4
1932	360	5	74	2012	32	2	TEPIN	1	1	3	998	3	2	2	4	2	1	3	STABIL SAJA DALAM KELUARGA		0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	0	1	0	0	3	3	2	0	994	0	0	0	2	0	994	0	1	1	1	0	0	3	0		1		1	1	3	3	2	2	4	4	4	3	3	4
1933	360	5	74	2012	40	3	KALU ASAL	1	1	3	2	5	1	1	5	4	1	3	TAHUN INI SEDIKIT MENIGKAT KARENA HASIL KEBUN		0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	3	0	0	2	2	2	0	994	0	0	0	2	0	994	3	1	1	1	1	0	3	0		1		1	1	3	2	2	4	4	4		3	3	4
1934	360	5	74	2012	49	3	MOY	1	1	2	3	4	1	1	4	4	1	2	PENDAPATAN DARI KEBUN DAN SENSOR KAYU SEKARANG KURANG BEGITU BAIK		0	0	0	0	0	1	0	1	2	0	2	1	1	2	1	0	4	0	1	3	0	0	2	2	2	1	2	1	0	0	2	1	2	3	1	1	1	1	0	3	0		1		1	1	3	2	1	2	4	4	4	3	3	4
1935	360	5	74	2012	42	2	TEPIN	1	1	3	998	4	2	2	4	4	1	3	HASIL DARI KEBUN DAN HASIL DARI MELAUT SAMA SAJA TIDAK ADA PENINGKATAN		0	0	0	0	0	2	0	0	2	0	2	1	0	4	1	0	5	1	1	3	0	0	2	3	2	1	2	1	0	0	2	0	994	3	1	1	1	1	0	3	0		1		1	1	2	1	1	2	4	4	3	4	4	3
1936	360	5	74	2012	38	2	TEPIN	1	1	996	3	4	3	2	4	4	1	4	PENDAPATAN DARI KEBUN DAN MELAUT TAHUN INI SEDIKIT LEBIH BAIK		0	0	0	1	0	1	1	0	1	0	1	1	1	1	1	1	4	0	1	3	1	1	2	3	2	1	3	1	0	0	2	0	994	2	1	1	1	1	0	3	0		1		1	1	3	3	2	2	4	4	3	4	3	4
1937	360	5	74	2012	54	3	TEPIN	1	1	3	996	4	1	1	5	4	1	3	PENDAPATAN DARI HASIL KEBUN DAN HASIL LAUT SAMA  SAJA		0	0	0	0	0	2	1	1	2	0	2	1	2	2	1	0	5	0	1	3	0	1	2	2	2	1	2	1	0	0	2	0	994	3	1	1	1	1	0	3	0		1		1	1	2	1	1	1	4	4	4	3	3	4
1938	360	5	74	2012	40	2	TEPIN	1	2	3	1	4	1	1	5	4	1	4	PENDAPATAN TAHUN INI DARI HASIL SENSO KAYU TAHUN INI BAIK SEDIKIT MENINGKAT		0	0	0	0	0	1	0	0	2	0	2	0	0	2	1	1	4	0	0	3	0	0	2	2	2	0	2	1	0	0	2	0	994	3	1	1	1	1	0	3	0		1		1	1	5	2	3	1	4	4	4	3	3	3
1939	360	5	74	2012	32	3	BIAK	1	996	3	1	5	4	2	5	4	1	2	"DALAM KELUARGA 1 TAHUN INI BANYAK MENGALAMI MUSIBAH, BAPA DAN MAMA SAKIT, MAMA MANTU JUGA SAKIT."		0	0	0	0	1	0	0	0	1	0	1	1	1	4	1	1	7	0	1	3	0	0	2	2	2	1	2	0	0	0	2	0	994	3	1	1	1	0	0	3	0		1		1	1	4	4	3	1	4	4	4	4	4	4
1945	360	5	74	2012	20	2	TEPIN	1	1	3	998	4	2	2	4	4	1	4	KARENA HASIL KEBUN SEDIKIT LABIH BAIK ADA PANEN BUAH-BUAH MUSIM LALU		0	0	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	3	1	0	1	2	2	1	1	1	0	1	2	0	998	3	1	1	1	1	0	3	0		1		1	1	1	2	1	1	4	3	5	3	4	4
1946	360	5	74	2012	28	2	MOI	1	1	2	3	4	1	1	4	4	1	4	KARENA HASIL KAYU DAN  KEBUN TAHUN INI BAIK		0	0	0	0	0	4	1	0	4	0	4	1	1	1	1	1	4	0	2	3	0	0	2	3	2	1	3	1	0	1	2	0	994	3	1	1	1	0	0	5	0		1		1	1	5	4	2	1	4	4	5	995	3	4
1947	360	5	74	2012	26	3	TEPIN	1	1	2	3	4	2	2	5	4	1	3	KARENA HASIL NELAYAN DAN OPERATOR SERTA BERTANI SAMA SAJA		0	0	0	0	0	2	2	0	3	0	3	1	0	0	1	1	2	1	1	3	0	0	1	3	2	0	994	0	0	0	2	0	994	3	1	1	1	1	0	3	0		1		1	1	4	2	1	1	4	4	5	4	3	3
1948	360	5	74	2012	36	1	TEPIN	1	3	1	998	4	4	4	5	4	1	3	KARENA HASIL NELAYAN KEBUN MASIH SAMA SAJA DAN MAKAN ATAU MINUM JUGA SAMA SAJA.		0	0	0	0	0	2	1	0	0	0	0	1	1	1	1	0	3	0	1	3	0	0	2	3	2	1	3	0	0	1	2	0	994	3	1	1	1	0	0	3	0		1		1	1	3	2	1	1	4	4	5	4	3	4
1949	360	5	74	2012	17	3	WAYOLCI (ALMAHERA)	1	1	3	996	3	2	4	4	4	1	4	KARENA SELAIN HASIL KEBUN HASIL LAUT ADA SAMPINGAN KERJA DENGAN COREMAP ADA HONOR		0	0	0	0	0	1	0	0	2	0	2	1	1	0	1	1	3	0	1	3	0	1	2	3	2	1	3	1	0	0	2	0	998	3	1	1	0	0	0	5	0		1		1	1	3	4	1	1	4	4	5	4	3	3
1950	360	5	74	2012	32	4	TEPIN	1	1	2	3	4	2	2	5	4	1	4	"KARENA ADA HASIL JUAL PENDAPATAN NELAYAN DAN OPERATOR SENSO, JUAL KAYU."		0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0	2	3	2	0	994	0	0	998	998	998	998	998	1	1	0	0	0	5	0		1		1	1	3	3	1	1	4	4	5	4	4	4
1951	360	5	74	2012	33	3	FIAWAT (SAMATE)	1	3	1	998	4	3	4	4	4	1	4	KARENA HASIL MELAUT TAHUN INI LEBIH BAIK		0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	3	0	1	3	0	1	2	3	2	0	998	1	0	0	2	0	998	3	1	1	1	1	0	3	1		1		1	1	3	3	1	1	4	4	5	4	3	4
1952	360	3	95	2012	56	3	Mayrasi	1	1	2	3	3	5	3	4	4	1	4	Hasil laut meningkat		0	0	0	0	0	1	1	0	1	0	1	1	0	2	1	1	4	0	0	3	0	0	3	3	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	998	0		0		1	1	3	3	1	1	4	3	3	3	3	3
1953	360	3	95	2012	4	6	Buton	2	996	7	3	4	1	1	4	4	1	4	"Karena adanya proyek yang masuk ke kampung, sehingga ada tambahan penghasilan"		0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	3	0	0	1	2	1	1	2	1	0	0	1	0	994	3	1	1	0	0	0	4	0		0		1	1	2	2	3	1	4	4	4	4	4	3
1954	360	3	95	2012	45	4	Mayrasi	1	1	3	996	4	1	1	4	4	1	2	Hasil pertanian/kebun menurun		0	0	0	0	0	4	2	0	1	0	1	1	0	1	1	0	2	0	1	3	1	0	3	3	2	1	1	0	0	0	3	0	994	3	1	1	1	1	0	998	0		1		1	1	3	3	2	1	3	4	4	4	4	4
1955	360	3	95	2012	17	2	Mayrasi	1	1	998	998	994	994	994	994	994	994	997	997		0	0	0	0	0	0	0	0	2	0	2	0	1	2	0	0	3	0	0	3	0	1	997	1	2	0	994	1	0	1	1	1	1	3	1	0	0	0	0	998	0		0		1	1	1	1	0	0	4	3	999	4	4	4
1956	360	3	95	2012	12	3	Mayrasi	1	1	996	998	994	994	994	994	994	994	3	"Penghasilan dari hasil kebun meningkat 
Kerja proyek rumah"		0	0	0	0	0	1	0	0	2	0	2	1	0	3	1	1	5	0	1	3	0	0	1	1	1	1	2	1	0	0	3	0	994	3	1	0	0	0	0	4	0		1		1	1	5	5	1	0	3	3	3	3	3	4
1957	360	3	95	2012	37	3	Mayrasi	1	1	996	3	4	1	1	4	4	1	4	Hasil kebun jangka panjang (pala) baik.		0	0	0	0	0	0	1	0	2	0	2	1	0	2	1	1	4	0	0	3	0	0	3	3	2	0	994	0	1	0	2	0	994	3	1	1	1	1	0	998	0		1		1	1	5	2	2	0	3	3	3	3	3	3
1958	360	3	95	2012	997		Mayrasi	1	1	998	998	994	994	994	994	994	994	997	997		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	997	997	997	997	997	994	997	997	997	997	994	997	1	0	997	997	997	997	0		0		0	0	0	0	0	0	997	997	997	997	997	997
1959	360	3	95	2012	12	2	Mayrasi	1	1	3	996	2	2	4	2	4	1	3	"Ada tambahan dapur, usaha ternak, bantu-bantu tetangga"		0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	2	0	0	3	0	0	3	3	3	0	994	0	0	0	3	0	994	3	1	1	1	1	0	4	0		1		1	1	3	3	1	1	3	3	3	3	3	3
1960	360	3	95	2012	50	3	Mayrasi	1	1	2	3	2	1	1	2	4	1	4	Hasil kebun Meningkat		0	0	0	0	0	1	2	0	3	0	3	1	0	2	1	0	3	0	1	3	0	1	1	3	2	0	994	0	0	0	2	0	994	3	1	1	1	1	0	4	0		1		1	1	1	0	1	0	3	3	4	3	3	3
1961	360	3	88	2012	36	0.5	Mayrasi	1	1	4	3	4	4	2	4	4	1	4	Hasil pertanian (pala) meningkat dibandingkan tahun lalu		0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	1	0	1	3	0	0	3	3	3	0	994	0	0	0	3	0	994	3	1	1	1	1	0	998	0		1		1	1	1	0		1	4	4	4	4	3	4
1962	360	3	95	2012	6	2	Mayrasi	1	1	2	998	994	994	994	994	994	994	4	Hasil Kebun Meningkat		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	3	1	0	994	0	0	0	2	0	994	3	1	0	0	0	0	998	0		0		1	1	2	3	3	0	4	4	4	4	3	5
1963	360	5	74	2012	50	2	KEY BESAR	1	1	998	998	994	994	994	994	994	994	3	KARENA PENGHASILAN TIAP HARI MAKAN ATAU MINUM MASIH SAMA SAJA		0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	3	0	1	3	0	0	2	3	2	0	994	0	0	998	998	998	998	998	1	0	0	0	0	3	0		1		1	1	1	1	1	1	4	4	5	4	3	3
1964	360	5	74	2012	55	3	TEPIN	1	1	3	998	5	1	1	4	4	1	4	DARI PENDAPATAN YANG LEBIH DARI HASIL KEBUN		0	0	0	0	0	3	1	0	2	0	2	2	2	3	1	1	7	1	2	3	0	0	3	3	2	0	994	0	0	0	2	0	994	3	1	1	1	1	0	3	0		1		1	1	3	2	2	1	4	4	4	4	4	4
1965	360	5	74	2012	26	2	TEPIN	1	1	3	998	3	1	1	4	4	1	4	DARI HASIL KEBUN YANG SEMAKIN MENINGKAT		0	0	0	0	0	1	1	0	4	0	4	1	0	1	1	1	3	0	1	3	0	0	2	2	2	1	2	1	1	0	2	0	994	3	1	0	0	0	0	3	0		1		1	1	2	0	1	0	4	4	4	4	4	4
1966	360	5	74	2012	8	2	AMBON	1	7	3	998	4	1	1	4	4	1	4	DARI KENAIKAN GAJI DAN PENGELUARAN YANG SEDIKIT		0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	3	0	0	3	3	2	0	994	0	0	998	998	998	998	998	995	1	1	1	0	3	0		1		1	1	4	2	3	2	4	4	4	4	4	4
1967	360	5	74	2012	53	3	TRPIN	1	1	3	998	4	2	4	5	4	1	3	PENGHASILAN DARI LAUT DAN DARAT MASIH SAMA SAJA		0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	4	0	1	3	1	0	1	3	2	1	2	1	0	1	2	0	994	3	1	1	1	1	0	3	0		1		1	1	2	0	1	0	5	4	4	4	5	4
1968	360	5	74	2012	35	3	TEPIN	1	1	2	996	994	994	994	994	994	994	4	KARENA DI TAHUN INI PENDAPATAN MENJADI SEDIKIT LEBIH BAIK DARI USAHA-USAHA YANG DILAKUKAN		0	0	0	0	0	1	1	0	1	0	1	1	0	1	1	1	3	1	1	3	0	0	3	0	0	2	994		995	1	0	1		1	0	995	995	0	994	995	0		1			1	2	3	1	1	4	4	4	4	3	4
1969	360	5	74	2012	26	2	KONDA	1	1	2	3	3	4	3	4	4	1	3	KARENA PENGHASILAN DALAM KELUARGA TIDAK TETAP		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	3	2	1	2	1	0	1	2	0	994	3	1	1	1	1	0	3	0		1		1	1	1	0	1	0	3	5	4	4	4	4
1970	360	5	74	2012	33	2	TEPIN	1	1	2	998	994	994	994	994	994	994	3	PENHASILAN TIDAK TENTU KADANG NAIK KADANG TURUN DARI HASIL KEBUN DAN PENGAMBILAN HASIL HUTAN		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	2	2	1	2	0	0	1	2	0	994	3	1	0	0	0	0	3	0		1		1	1	1	1	1	1	5	5	4	4	3	4
1971	360	5	74	2012	25	4	TEPIN	1	996	1	3	4	1	1	5	4	1	3	KARENA PENDAPATAN YANG DI PEROLEH JUGA TIDAK MENENTU		0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	4	0	1	3	1	1	2	3	2	1	3	0	0	1	2	0	994	3	1	1	1	1	0	5	0		1		1	1	2	0	1	0	4	4	4	4	5	4
1972	360	5	74	2012	49	2	TEPIN	1	2	3	1	5	1	1	5	4	1	3	"KARENA PENDAPATAN YANG DAPAT JUGA TIDAK TENTU, DAN ANAK-ANAK SEMUA SEKOLAH"		0	0	0	0	0	1	2	0	3	0	3	1	1	0	1	1	3	0	1	3	0	0	2	3	2	1	3	0	0	1	2	0	994	3	1	1	0	0	0	3	0		1		1	1	1	0	1	0	4	4	4	4	4	4
1973	360	5	74	2012	37	4	TEPIN	1	2	1	998	994	994	994	994	994	994	3	KARENA PAENDAPATAN YANG DIPEROLEH DARI HASIL USAHA YANG DILAKUKAN HANYA ITU SAJA JADI TIDAK ADA PERUBAHAN DALAM KELUARGA		0	0	0	0	1	1	1	0	1	0	1	1	1	1	1	1	4	1	1	3	0	0	2	3	2	0	994	0	0	1	2	0	994	3	1	0	0	0	0	3	0		1		1	1	3	4	1	2	4	4	4	4	3	4
1974	360	5	74	2012	61	2	TEPIN	1	1	3	998	3	1	1	4	4	1	3	DARI HASIL PENDAPATAN YANG SELALU SAMA		0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0	2	0	0	3	0	0	2	2	2	1	2	1	1	0	2	0	994	3	1	1	1	1	0	3	0		1		1	1	3	3	2	1	4	4	4	4	4	4
1975	360	5	74	2012	72	2	TEPIN	1	1	3	998	3	1	1	4	4	1	4	ADA SEDIKIT PENINGKATAN DARI HASIL KEBUN		0	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	2	0	1	3		0	2	2	2	1	1	1	1	0	2	0	994	3	1	0	0	0	0	3	0		1		1	1	2	1	2	1	4	4	4	4	4	4
1976	360	5	74	2012	37	3	TEPIN	1	1	998	998	994	994	994	994	994	994	4	USAHA TAMBAHAN KIOS YANG ADA SEIKIT HASIL DAN JUAL BBM		0	0	0	0	0	1	2	0	5	0	5	1	2	0	1	1	4	1	3	3	1	0	3	3	3	0	994	0	0	0	2	0	994	3	1	0	1	1	0	3	0		1		1	1	3	2	2	1	4	4	4	4	4	4
1977	360	5	74	2012	33	2	TEPIN	1	2	2	998	3	1	1	4	4	1	2	DARI PEKERJAAN YANG KURANG MENDATANGKAN PENGHASILAN		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	3	0	0	2	2	2	1	2	1	1	0	2	1	2	3	1	1	1	1	0	3	0		1		1	1	2	1	2	1	4	4	4	4	4	4
1978	360	5	74	2012	53	4	TEPING	1	1	3	998	3	1	1	4	4	1	3	DARI MATA PENCARIAN YANG SELALU SAMA		0	0	0	0	0	1	1	0	3	0	3	1	2	3	1	1	7	1	1	3	0	0	3	3	3	0	994	0	0	998	998	998	998	998	1	0	1	1	0	3	0		1		1	1	3	1	2	1	4	4	4	4	2	4
1979	360	5	74	2012	18	2	TOBELO	1	1	998	998	994	994	994	994	994	994	3	DARI HASIL KEBUN SAJA YANG MENGHIDUPI KELUARGA JADI TIDAK ADA PERUBAHAN		0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	1	1	2	1	2	1	1	0	2	0	994	3	1	0	0	0	0	3	0		1		1	1	1	0	1	0	4	4	4	4	4	4
1980	360	5	74	2012	49	2	TEPIN	1	1	998	998	994	994	994	994	994	994	3	PENDAPATAN DARI HASIL KEBUN YANG SELALU SAMA		0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	2	0	1	3	3	0	2	2	2	0	994	0	0	0	2	0	994	3	1	0	0	0	0	3	0		1		1	1	2	1	2	1	4	4	4	4	4	4
1981	360	5	74	2012	53	2	TEPIN	1	1	3	998	4	2	2	4	4	1	3	KARENA PENDAPATAN JUGA TIDAK MENENTU TRUS DARI ANAK-ANAK JUGA YANG BISA BANTU		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	3	2	0	994	0	0	998	998	998	998	998	1	1	1	1	0	3	0		1		1	1	2	1	1	1	4	4	4	4	5	4
